BasalACh2_amici,BasalACh2_copasi,BasalACh2_tellurium,IntermediateACh_amici,IntermediateACh_copasi,IntermediateACh_tellurium,ActiveACh_amici,ActiveACh_copasi,ActiveACh_tellurium,Active_amici,Active_copasi,Active_tellurium,BasalACh_amici,BasalACh_copasi,BasalACh_tellurium,Basal_amici,Basal_copasi,Basal_tellurium,DesensitisedACh2_amici,DesensitisedACh2_copasi,DesensitisedACh2_tellurium,Desensitised_amici,Desensitised_copasi,Desensitised_tellurium,IntermediateACh2_amici,IntermediateACh2_copasi,IntermediateACh2_tellurium,DesensitisedACh_amici,DesensitisedACh_copasi,DesensitisedACh_tellurium,Intermediate_amici,Intermediate_copasi,Intermediate_tellurium,ActiveACh2_amici,ActiveACh2_copasi,ActiveACh2_tellurium
1.2640564607425879e-08,1.2640565267140612e-08,5.419148964838246e-07,1.3323180351090915e-05,1.3323180290373108e-05,5.419148964838246e-07,5.419147287508135e-07,5.41914756634768e-07,5.419148964838246e-07,5.419147287508135e-07,5.41914756634768e-07,5.419148964838246e-07,1.3475005208382345e-07,1.347500592976586e-07,5.419148964838246e-07,3.593392306211326e-07,3.5933924992782413e-07,5.419148964838246e-07,2.144988228834189e-06,2.1449882344446848e-06,5.419148964838246e-07,1.1439937263361919e-08,1.14399372932846e-08,5.419148964838246e-07,1.3323180351090915e-05,1.3323180290373108e-05,5.419148964838246e-07,1.1439937263361919e-08,1.14399372932846e-08,5.419148964838246e-07,9.47445071581321e-11,9.474450673481521e-11,5.419148964838246e-07,5.419147287508135e-07,5.41914756634768e-07,5.419148964838246e-07
1.2582334128311876e-08,1.2582334417345854e-08,5.394185011038811e-07,1.3261813558512537e-05,1.326181352851098e-05,5.394185011038811e-07,5.394183292340209e-07,5.394183414957413e-07,5.394185011038811e-07,5.394183292340209e-07,5.394183414957413e-07,5.394185011038811e-07,1.3412930567802358e-07,1.3412930881724479e-07,5.394185011038811e-07,3.5768387958817137e-07,3.576838879814028e-07,5.394185011038811e-07,2.2111892246087973e-06,2.2111892305092208e-06,5.394185011038811e-07,1.1793009240627882e-08,1.179300927209661e-08,5.394185011038811e-07,1.3261813558512537e-05,1.326181352851098e-05,5.394185011038811e-07,1.1793009240627882e-08,1.179300927209661e-08,5.394185011038811e-07,9.430811226869723e-11,9.43081120570015e-11,5.394185011038811e-07,5.394183292340209e-07,5.394183414957413e-07,5.394185011038811e-07
1.2524379870873902e-08,1.252437988889252e-08,5.369339339228465e-07,1.3200737865247305e-05,1.3200737857770432e-05,5.369339339228465e-07,5.369337716198999e-07,5.369337724124497e-07,5.369339339228465e-07,5.369337716198999e-07,5.369337724124497e-07,5.369339339228465e-07,1.3351150384028737e-07,1.335115040227005e-07,5.369339339228465e-07,3.5603638086611533e-07,3.560363813485032e-07,5.369339339228465e-07,2.2770761895793478e-06,2.2770761955802543e-06,5.369339339228465e-07,1.2144406386939812e-08,1.2144406418944509e-08,5.369339339228465e-07,1.3200737865247305e-05,1.3200737857770432e-05,5.369339339228465e-07,1.2144406386939812e-08,1.2144406418944509e-08,5.369339339228465e-07,9.387378746060536e-11,9.387378740647636e-11,5.369339339228465e-07,5.369337716198999e-07,5.369337724124497e-07,5.369339339228465e-07
1.2466700525035454e-08,1.246670037833557e-08,5.344611348665318e-07,1.3139951890577807e-05,1.3139951896663019e-05,5.344611348665318e-07,5.344609997441035e-07,5.34460993529427e-07,5.344611348665318e-07,5.344609997441035e-07,5.34460993529427e-07,5.344611348665318e-07,1.328966326050051e-07,1.3289663100747534e-07,5.344611348665318e-07,3.543966972127322e-07,3.543966929396687e-07,5.344611348665318e-07,2.342650613223717e-06,2.3426506193795438e-06,5.344611348665318e-07,1.249413664617971e-08,1.2494136679010867e-08,5.344611348665318e-07,1.3139951890577807e-05,1.3139951896663019e-05,5.344611348665318e-07,1.249413664617971e-08,1.2494136679010867e-08,5.344611348665318e-07,9.34415229152243e-11,9.344152295783605e-11,5.344611348665318e-07,5.344609997441035e-07,5.34460993529427e-07,5.344611348665318e-07
1.240929478692349e-08,1.2409294523024847e-08,5.320000781113533e-07,1.3079454260194283e-05,1.3079454275732707e-05,5.320000781113533e-07,5.31999957708163e-07,5.319999465264103e-07,5.320000781113533e-07,5.31999957708163e-07,5.319999465264103e-07,5.320000781113533e-07,1.3228467807272884e-07,1.322846751999849e-07,5.320000781113533e-07,3.527647915622361e-07,3.527647838786583e-07,5.320000781113533e-07,2.4079139780970653e-06,2.407913984576821e-06,5.320000781113533e-07,1.2842207925308435e-08,1.2842207959867293e-08,5.320000781113533e-07,1.3079454260194283e-05,1.3079454275732707e-05,5.320000781113533e-07,1.2842207925308435e-08,1.2842207959867293e-08,5.320000781113533e-07,9.301130885948994e-11,9.301130896895546e-11,5.320000781113533e-07,5.31999957708163e-07,5.319999465264103e-07,5.320000781113533e-07
1.2352161358663946e-08,1.2352161211991378e-08,5.295507010149323e-07,1.3019243606270644e-05,1.3019243598682135e-05,5.295507010149323e-07,5.295505898708791e-07,5.295505836650887e-07,5.295507010149323e-07,5.295505898708791e-07,5.295505836650887e-07,5.295507010149323e-07,1.31675626407921e-07,1.3167562480693264e-07,5.295507010149323e-07,3.511406270192568e-07,3.5114062273551475e-07,5.295507010149323e-07,2.47286775977293e-06,2.4728677796083727e-06,5.295507010149323e-07,1.3188628094051506e-08,1.3188628199840482e-08,5.295507010149323e-07,1.3019243606270644e-05,1.3019243598682135e-05,5.295507010149323e-07,1.3188628094051506e-08,1.3188628199840482e-08,5.295507010149323e-07,9.258313556644314e-11,9.258313551031971e-11,5.295507010149323e-07,5.295505898708791e-07,5.295505836650887e-07,5.295507010149323e-07
1.2295298948449531e-08,1.2295298848563358e-08,5.271129462375353e-07,1.2959318567490613e-05,1.2959318566885091e-05,5.271129462375353e-07,5.27112840851204e-07,5.271128366273525e-07,5.271129462375353e-07,5.27112840851204e-07,5.271128366273525e-07,5.271129462375353e-07,1.310694638396885e-07,1.3106946274830872e-07,5.271129462375353e-07,3.49524166860801e-07,3.4952416394021174e-07,5.271129462375353e-07,2.5375134268114407e-06,2.537513435759371e-06,5.271129462375353e-07,1.3533404984729612e-08,1.3533405032451867e-08,5.271129462375353e-07,1.2959318567490613e-05,1.2959318566885091e-05,5.271129462375353e-07,1.3533404984729612e-08,1.3533405032451867e-08,5.271129462375353e-07,9.21569933554164e-11,9.215699334949672e-11,5.271129462375353e-07,5.27112840851204e-07,5.271128366273525e-07,5.271129462375353e-07
1.2238706270636462e-08,1.2238706251064942e-08,5.246867592259748e-07,1.2899677789014634e-05,1.2899677783208706e-05,5.246867592259748e-07,5.246866555323153e-07,5.24686654703686e-07,5.246867592259748e-07,5.246866555323153e-07,5.24686654703686e-07,5.246867592259748e-07,1.3046617666284683e-07,1.3046617644943214e-07,5.246867592259748e-07,3.4791537453910276e-07,3.479153739681564e-07,5.246867592259748e-07,2.6018524407843096e-06,2.601852448224232e-06,5.246867592259748e-07,1.3876546392391886e-08,1.3876546432071442e-08,5.246867592259748e-07,1.2899677789014634e-05,1.2899677783208706e-05,5.246867592259748e-07,1.3876546392391886e-08,1.3876546432071442e-08,5.246867592259748e-07,9.173287259180003e-11,9.173287254997654e-11,5.246867592259748e-07,5.246866555323153e-07,5.24686654703686e-07,5.246867592259748e-07
1.2182382045734084e-08,1.2182382192666709e-08,5.222720815471178e-07,1.2840319922432442e-05,1.2840319914970321e-05,5.222720815471178e-07,5.222719790611519e-07,5.222719852802665e-07,5.222720815471178e-07,5.222719790611519e-07,5.222719852802665e-07,5.222720815471178e-07,1.298657512378183e-07,1.2986575284042229e-07,5.222720815471178e-07,3.463142136813561e-07,3.463142179689561e-07,5.222720815471178e-07,2.6658862563231095e-06,2.6658862515197423e-06,5.222720815471178e-07,1.4218060075073372e-08,1.421806004945537e-08,5.222720815471178e-07,1.2840319922432442e-05,1.2840319914970321e-05,5.222720815471178e-07,1.4218060075073372e-08,1.421806004945537e-08,5.222720815471178e-07,9.131076368670532e-11,9.131076363476681e-11,5.222720815471178e-07,5.222719790611519e-07,5.222719852802665e-07,5.222720815471178e-07
1.2126325000332019e-08,1.2126325513603088e-08,5.198688614568328e-07,1.2781243625725783e-05,1.2781243628854555e-05,5.198688614568328e-07,5.198687568453115e-07,5.198687785844936e-07,5.198688614568328e-07,5.198687568453115e-07,5.198687785844936e-07,5.198688614568328e-07,1.292681739898458e-07,1.2926817958164072e-07,5.198688614568328e-07,3.4472064808761423e-07,3.447206630454465e-07,5.198688614568328e-07,2.7296163211626196e-06,2.729616275199513e-06,5.198688614568328e-07,1.4557953754026227e-08,1.4557953508889509e-08,5.198688614568328e-07,1.2781243625725783e-05,1.2781243628854555e-05,5.198688614568328e-07,1.4557953754026227e-08,1.4557953508889509e-08,5.198688614568328e-07,9.0890657096699e-11,9.089065712268312e-11,5.198688614568328e-07,5.198687568453115e-07,5.198687785844936e-07,5.198688614568328e-07
1.2070533867043438e-08,1.2070534689762255e-08,5.174770446948304e-07,1.2722447563239697e-05,1.2722447594983488e-05,5.174770446948304e-07,5.174769345506361e-07,5.174769694078965e-07,5.174770446948304e-07,5.174769345506361e-07,5.174769694078965e-07,5.174770446948304e-07,1.2867343140838066e-07,1.2867344036616947e-07,5.174770446948304e-07,3.4313464172915384e-07,3.431346656889132e-07,5.174770446948304e-07,2.793044076174267e-06,2.7930439757812335e-06,5.174770446948304e-07,1.4896235113898046e-08,1.489623457846832e-08,5.174770446948304e-07,1.2722447563239697e-05,1.2722447594983488e-05,5.174770446948304e-07,1.4896235113898046e-08,1.489623457846832e-08,5.174770446948304e-07,9.047254332359855e-11,9.047254355531597e-11,5.174770446948304e-07,5.174769345506361e-07,5.174769694078965e-07,5.174770446948304e-07
1.2015007384481595e-08,1.2015008369916379e-08,5.150965770008205e-07,1.2663930405654854e-05,1.2663930481848109e-05,5.150965770008205e-07,5.150964581002037e-07,5.150964998663963e-07,5.150965770008205e-07,5.150964581002037e-07,5.150964998663963e-07,5.150965770008205e-07,1.2808151004683276e-07,1.2808152076958314e-07,5.150965770008205e-07,3.4155615874780974e-07,3.4155618742587163e-07,5.150965770008205e-07,2.8561709553957377e-06,2.85617079698801e-06,5.150965770008205e-07,1.523291180288983e-08,1.523291095804841e-08,5.150965770008205e-07,1.2663930405654854e-05,1.2663930481848109e-05,5.150965770008205e-07,1.523291180288983e-08,1.523291095804841e-08,5.150965770008205e-07,9.005641291427563e-11,9.005641346344905e-11,5.150965770008205e-07,5.150964581002037e-07,5.150964998663963e-07,5.150965770008205e-07
1.195974429724476e-08,1.1959745202837626e-08,5.127274041145133e-07,1.2605690829958203e-05,1.2605690957939409e-05,5.127274041145133e-07,5.127272736736756e-07,5.127273120759143e-07,5.127274041145133e-07,5.127272736736756e-07,5.127273120759143e-07,5.127274041145133e-07,1.274923965224137e-07,1.2749240636745632e-07,5.127274041145133e-07,3.399851634555576e-07,3.399851897828373e-07,5.127274041145133e-07,2.9189983860615715e-06,2.9189981825429527e-06,5.127274041145133e-07,1.556799143291912e-08,1.5567990347486384e-08,5.127274041145133e-07,1.2605690829958203e-05,1.2605690957939409e-05,5.127274041145133e-07,1.556799143291912e-08,1.5567990347486384e-08,5.127274041145133e-07,8.964225646044746e-11,8.964225737786601e-11,5.127274041145133e-07,5.127272736736756e-07,5.127273120759143e-07,5.127274041145133e-07
1.1904743355892825e-08,1.1904744066339826e-08,5.103694720455865e-07,1.2547727519414184e-05,1.2547727721414597e-05,5.103694720455865e-07,5.103693277062908e-07,5.10369357871111e-07,5.103694720455865e-07,5.103693277062908e-07,5.10369357871111e-07,5.103694720455865e-07,1.2690607751588822e-07,1.2690608522247622e-07,5.103694720455865e-07,3.3842162033385124e-07,3.384216409361838e-07,5.103694720455865e-07,2.981527788633888e-06,2.9815275274040688e-06,5.103694720455865e-07,1.5901481579783874e-08,1.5901480186558225e-08,5.103694720455865e-07,1.2547727519414184e-05,1.2547727721414597e-05,5.103694720455865e-07,1.5901481579783874e-08,1.5901480186558225e-08,5.103694720455865e-07,8.923006459847219e-11,8.923006604135652e-11,5.103694720455865e-07,5.103693277062908e-07,5.10369357871111e-07,5.103694720455865e-07
1.185000331691483e-08,1.1850004237468365e-08,5.080227268382867e-07,1.249003916353333e-05,1.2490039522140654e-05,5.080227268382867e-07,5.080225668874761e-07,5.080226060269137e-07,5.080227268382867e-07,5.080225668874761e-07,5.080226060269137e-07,5.080227268382867e-07,1.263225397712272e-07,1.2632254973249656e-07,5.080227268382867e-07,3.3686549403269726e-07,3.368655206533336e-07,5.080227268382867e-07,3.0437605768364862e-06,3.043760141529256e-06,5.080227268382867e-07,1.6233389783344357e-08,1.6233387461705842e-08,5.080227268382867e-07,1.249003916353333e-05,1.2490039522140654e-05,5.080227268382867e-07,1.6233389783344357e-08,1.6233387461705842e-08,5.080227268382867e-07,8.881982800912552e-11,8.881983056624765e-11,5.080227268382867e-07,5.080225668874761e-07,5.080226060269137e-07,5.080227268382867e-07
1.1795522942694863e-08,1.1795524037255754e-08,5.056871140190197e-07,1.2432624458040452e-05,1.2432624986158662e-05,5.056871140190197e-07,5.05686938159385e-07,5.05686984752534e-07,5.056871140190197e-07,5.05686938159385e-07,5.05686984752534e-07,5.056871140190197e-07,1.257417700952434e-07,1.2574178191424e-07,5.056871140190197e-07,3.3531674936968327e-07,3.3531678094540596e-07,5.056871140190197e-07,3.105698157689491e-06,3.1056975384204434e-06,5.056871140190197e-07,1.6563723547707888e-08,1.6563720244939673e-08,5.056871140190197e-07,1.2432624458040452e-05,1.2432624986158662e-05,5.056871140190197e-07,1.6563723547707888e-08,1.6563720244939673e-08,5.056871140190197e-07,8.841153741737437e-11,8.841154117996011e-11,5.056871140190197e-07,5.05686938159385e-07,5.05686984752534e-07,5.056871140190197e-07
1.1741301001485127e-08,1.1741302197033435e-08,5.033625793780183e-07,1.23754821048465e-05,1.2375482792652959e-05,5.033625793780183e-07,5.033623887157449e-07,5.033624396670639e-07,5.033625793780183e-07,5.033623887157449e-07,5.033624396670639e-07,5.033625793780183e-07,1.2516375535730413e-07,1.2516376823977393e-07,5.033625793780183e-07,3.3377535132921146e-07,3.337753857358928e-07,5.033625793780183e-07,3.1673419315397238e-06,3.1673411442231e-06,5.033625793780183e-07,1.6892490341390853e-08,1.6892486142368894e-08,5.033625793780183e-07,1.23754821048465e-05,1.2375482792652959e-05,5.033625793780183e-07,1.6892490341390853e-08,1.6892486142368894e-08,5.033625793780183e-07,8.800518359217706e-11,8.800518848969628e-11,5.033625793780183e-07,5.033623887157449e-07,5.033624396670639e-07,5.033625793780183e-07
1.1687336267381592e-08,1.1687337448132855e-08,5.010490687055155e-07,1.2318610812020644e-05,1.2318611620807878e-05,5.010490687055155e-07,5.01048866000811e-07,5.010489163895952e-07,5.010490687055155e-07,5.01048866000811e-07,5.010489163895952e-07,5.010490687055155e-07,1.2458848248907214e-07,1.2458849518116581e-07,5.010490687055155e-07,3.32241265061808e-07,3.32241298948286e-07,5.010490687055155e-07,3.2286932920906523e-06,3.2286923850826974e-06,5.010490687055155e-07,1.7219697597478407e-08,1.7219692760102673e-08,5.010490687055155e-07,1.2318610812020644e-05,1.2318611620807878e-05,5.010490687055155e-07,1.7219697597478407e-08,1.7219692760102673e-08,5.010490687055155e-07,8.76007573462844e-11,8.760076310265847e-11,5.010490687055155e-07,5.01048866000811e-07,5.010489163895952e-07,5.010490687055155e-07
1.1633627520297489e-08,1.1633628592083482e-08,4.987465277917441e-07,1.226200929376144e-05,1.2262010189310557e-05,4.987465277917441e-07,4.987463177082296e-07,4.987463635309472e-07,4.987465277917441e-07,4.987463177082296e-07,4.987463635309472e-07,4.987465277917441e-07,1.2401593848422367e-07,1.2401594996685652e-07,4.987465277917441e-07,3.307144558833714e-07,3.3071448652619576e-07,4.987465277917441e-07,3.289753626433409e-06,3.2897526417991517e-06,4.987465277917441e-07,1.7545352713789916e-08,1.754534746240724e-08,4.987465277917441e-07,1.226200929376144e-05,1.2262010189310557e-05,4.987465277917441e-07,1.7545352713789916e-08,1.754534746240724e-08,4.987465277917441e-07,8.71982495360348e-11,8.719825590729299e-11,4.987465277917441e-07,4.987463177082296e-07,4.987463635309472e-07,4.987465277917441e-07
1.158017354593421e-08,1.1580174782314557e-08,4.96454915652031e-07,1.2205676270367142e-05,1.220567741487401e-05,4.96454915652031e-07,4.964546917797913e-07,4.964547446993413e-07,4.96454915652031e-07,4.964546917797913e-07,4.964547446993413e-07,4.96454915652031e-07,1.234461103981377e-07,1.2344612361695548e-07,4.96454915652031e-07,3.2919488927434306e-07,3.2919492454000057e-07,4.96454915652031e-07,3.35052431507891e-06,3.350523067857028e-06,4.96454915652031e-07,1.786946305305027e-08,1.786945640120025e-08,4.96454915652031e-07,1.2205676270367142e-05,1.220567741487401e-05,4.96454915652031e-07,1.786946305305027e-08,1.786945640120025e-08,4.96454915652031e-07,8.679765106114338e-11,8.679765920191006e-11,4.96454915652031e-07,4.964546917797913e-07,4.964547446993413e-07,4.96454915652031e-07
1.1526973135752499e-08,1.1526974542349766e-08,4.941741775885265e-07,1.2149610468206181e-05,1.2149611859742131e-05,4.941741775885265e-07,4.94173936404196e-07,4.941739966574369e-07,4.941741775885265e-07,4.94173936404196e-07,4.941739966574369e-07,4.941741775885265e-07,1.228789853475884e-07,1.228790003644319e-07,4.941741775885265e-07,3.276825308788879e-07,3.2768257093302065e-07,4.941741775885265e-07,3.411006731989761e-06,3.4110052236385833e-06,4.941741775885265e-07,1.8192035943060017e-08,1.8192027898520414e-08,4.941741775885265e-07,1.2149610468206181e-05,1.2149611859742131e-05,4.941741775885265e-07,1.8192035943060017e-08,1.8192027898520414e-08,4.941741775885265e-07,8.639895286449171e-11,8.639896276114353e-11,4.941741775885265e-07,4.94173936404196e-07,4.941739966574369e-07,4.941741775885265e-07
1.1474025086945279e-08,1.1474026648736571e-08,4.919042569900145e-07,1.2093810619688281e-05,1.2093812228543842e-05,4.919042569900145e-07,4.919040000158889e-07,4.919040669513599e-07,4.919042569900145e-07,4.919040000158889e-07,4.919040669513599e-07,4.919042569900145e-07,1.2231455051045618e-07,1.2231456716854927e-07,4.919042569900145e-07,3.261773465041237e-07,3.2617739092994835e-07,4.919042569900145e-07,3.4712022446113994e-06,3.471200506081267e-06,4.919042569900145e-07,1.8513078676861484e-08,1.851306940470079e-08,4.919042569900145e-07,1.2093810619688281e-05,1.2093812228543842e-05,4.919042569900145e-07,1.8513078676861484e-08,1.851306940470079e-08,4.919042569900145e-07,8.600214593192243e-11,8.600215737335082e-11,4.919042569900145e-07,4.919040000158889e-07,4.919040669513599e-07,4.919042569900145e-07
1.14213282024113e-08,1.1421329878022434e-08,4.896451010359808e-07,1.2038275463236023e-05,1.203827722590805e-05,4.896451010359808e-07,4.896448312939286e-07,4.896449031272367e-07,4.896451010359808e-07,4.896448312939286e-07,4.896449031272367e-07,4.896451010359808e-07,1.2175279312544651e-07,1.2175281098857095e-07,4.896451010359808e-07,3.2467930211937053e-07,3.2467934975547603e-07,4.896451010359808e-07,3.5311122139027145e-06,3.5311103121225323e-06,4.896451010359808e-07,1.88325985129021e-08,1.8832588370074463e-08,4.896451010359808e-07,1.2038275463236023e-05,1.203827722590805e-05,4.896451010359808e-07,1.88325985129021e-08,1.8832588370074463e-08,4.896451010359808e-07,8.560722129203735e-11,8.560723382688941e-11,4.896451010359808e-07,4.896448312939286e-07,4.896449031272367e-07,4.896451010359808e-07
1.1368881290728274e-08,1.1368883155160805e-08,4.873966569059114e-07,1.1983003743256522e-05,1.1983005738901869e-05,4.873966569059114e-07,4.873963791608369e-07,4.873964591074144e-07,4.873966569059114e-07,4.873963791608369e-07,4.873964591074144e-07,4.873966569059114e-07,1.2119370049180325e-07,1.211937203594703e-07,4.873966569059114e-07,3.2318836385538704e-07,3.2318841683383193e-07,4.873966569059114e-07,3.5907379943666058e-06,3.590735843953037e-06,4.873966569059114e-07,1.9150602675197295e-08,1.9150591206324923e-08,4.873966569059114e-07,1.1983003743256522e-05,1.1983005738901869e-05,4.873966569059114e-07,1.9150602675197295e-08,1.9150591206324923e-08,4.873966569059114e-07,8.521417001599573e-11,8.521418420717543e-11,4.873966569059114e-07,4.873963791608369e-07,4.873964591074144e-07,4.873966569059114e-07
1.131668316612557e-08,1.1316685179001706e-08,4.851588721419191e-07,1.1927994210113031e-05,1.1927996376639333e-05,4.851588721419191e-07,4.851585927814283e-07,4.851586790997705e-07,4.851588721419191e-07,4.851585927814283e-07,4.851586790997705e-07,4.851588721419191e-07,1.2063725996901822e-07,1.2063728141555326e-07,4.851588721419191e-07,3.217044980035962e-07,3.217045551910561e-07,4.851588721419191e-07,3.6500809340806385e-06,3.650078600469241e-06,4.851588721419191e-07,1.946709835349409e-08,1.946708590756664e-08,4.851588721419191e-07,1.1927994210113031e-05,1.1927996376639333e-05,4.851588721419191e-07,1.946709835349409e-08,1.946708590756664e-08,4.851588721419191e-07,8.482298321731232e-11,8.482299862349575e-11,4.851588721419191e-07,4.851585927814283e-07,4.851586790997705e-07,4.851588721419191e-07
1.126473264845723e-08,1.1264734854734498e-08,4.829317159360588e-07,1.1873245620096591e-05,1.1873248001891196e-05,4.829317159360588e-07,4.829314215616517e-07,4.82931516177494e-07,4.829317159360588e-07,4.829314215616517e-07,4.82931516177494e-07,4.829317159360588e-07,1.2008345897654312e-07,1.2008348248194672e-07,4.829317159360588e-07,3.20227671015316e-07,3.202277336921e-07,4.829317159360588e-07,3.709142374727642e-06,3.709139809797365e-06,4.829317159360588e-07,1.9782092703434255e-08,1.9782079023806106e-08,4.829317159360588e-07,1.1873245620096591e-05,1.1873248001891196e-05,4.829317159360588e-07,1.9782092703434255e-08,1.9782079023806106e-08,4.829317159360588e-07,8.443365205165607e-11,8.443366898852968e-11,4.829317159360588e-07,4.829314215616517e-07,4.82931516177494e-07,4.829317159360588e-07
